Year,Month,Date,Site,LoadNumber,Truck_CAT,Truck_Size,Volume,Picked,DiffReportOpened,Close_Date,Status,Typeload,Depot,IsReturned
2022,2,2022-02-16 0:00,Gateway,G0M0MA6ZRR,Spot Hired,10p,64.8,Y,TRUE,Feb 17 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MA73RR,Spot Hired,10p,64.8,Y,TRUE,Feb 19 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MA77RR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MA7ARR,Spot Hired,10p,64.8,Y,TRUE,Feb 19 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MA7ERR,Spot Hired,10p,64.8,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MA98RR,Owned,22p,142.56,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MA9CRR,Owned,22p,142.56,Y,TRUE,Feb 17 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MA9GRR,Owned,22p,142.56,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MAA1RR,Owned,10p,64.8,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MAA5RR,Owned,10p,64.8,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MAA9RR,Spot Hired,10p,65.232,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAADRR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAAGRR,Spot Hired,10p,64.8,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAAKRR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAAXRR,Owned,22p,142.56,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MAB5RR,Owned,10p,64.8,Y,FALSE,Feb 17 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MAB8RR,Spot Hired,22p,146.64,Y,TRUE,Apr  5 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MABCRR,Spot Hired,10p,101.376,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MABFRR,Spot Hired,22p,168.1632,Y,TRUE,Feb 20 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MABKRR,Dedicated,22p,142.56,Y,TRUE,Feb 19 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MABTRR,Spot Hired,22p,164.5056,Y,TRUE,Mar  3 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MABWRR,Spot Hired,10p,64.8,Y,TRUE,Feb 19 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAC0RR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAC4RR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAC8RR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MACBRR,Spot Hired,10p,101.376,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MACERR,Spot Hired,10p,64.8,Y,TRUE,Feb 19 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MACHRR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MADARR,Owned,22p,142.56,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MADXRR,Spot Hired,10p,47.5488,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAF7RR,Owned,10p,64.8,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MAFCRR,Spot Hired,10p,64.8,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAFHRR,Spot Hired,10p,64.8,Y,TRUE,Feb 17 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAFMRR,Owned,10p,64.8,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MAFQRR,Spot Hired,22p,142.56,Y,TRUE,Feb 20 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAFYRR,Spot Hired,22p,142.56,Y,TRUE,Mar  1 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAGXRR,Owned,22p,71.28,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MAH5RR,Owned,22p,136.08,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MAHDRR,Owned,22p,71.28,Y,TRUE,Feb 20 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAJKRR,Owned,10p,64.8,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MAJPRR,Owned,10p,32.4,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MAJTRR,Owned,10p,64.8,Y,FALSE,Feb 21 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MAJXRR,Owned,10p,64.8,Y,FALSE,Feb 17 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MAK1RR,Owned,10p,64.8,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MAK9RR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAKDRR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAKHRR,Spot Hired,10p,101.376,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAKLRR,Spot Hired,10p,64.8,Y,TRUE,Feb 17 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAKQRR,Spot Hired,10p,92.6208,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAKTRR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAKXRR,Spot Hired,10p,64.8,Y,TRUE,Feb 19 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAL1RR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAL4RR,Spot Hired,10p,86.7456,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAL8RR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MALCRR,Spot Hired,10p,64.8,Y,TRUE,Feb 25 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MALGRR,Owned,10p,64.8,Y,FALSE,Feb 18 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MALLRR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAM7RR,Dedicated,22p,142.56,Y,TRUE,Feb 26 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAMERR,Dedicated,22p,142.56,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAMZRR,Dedicated,22p,142.56,Y,TRUE,Feb 28 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAN3RR,Dedicated,22p,142.56,Y,TRUE,Mar  1 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAPGRR,Spot Hired,10p,101.376,Y,TRUE,Feb 19 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAPKRR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAPPRR,Spot Hired,10p,101.376,Y,TRUE,Feb 17 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAQLRR,Dedicated,22p,142.56,Y,TRUE,Feb 26 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MARMRR,Spot Hired,22p,142.56,Y,TRUE,Feb 24 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MASNRR,Owned,22p,142.56,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MASSRR,Owned,22p,142.56,Y,FALSE,Feb 18 2022 12:00AM,Completed,HHT,G0,N
2022,2,2022-02-16 0:00,Gateway,G0M0MASVRR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MASZRR,Spot Hired,10p,64.8,Y,TRUE,Feb 25 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAT3RR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAT6RR,Spot Hired,10p,64.8,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MATSRR,Owned,22p,142.56,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MATWRR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAU0RR,Spot Hired,10p,64.8,Y,TRUE,Feb 19 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAU4RR,Spot Hired,10p,64.8,Y,TRUE,Feb 19 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAU7RR,Spot Hired,10p,64.8,Y,TRUE,Feb 19 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAUARR,Spot Hired,10p,64.8,Y,TRUE,Feb 19 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAULRR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Gateway,G0M0MAV9RR,Spot Hired,10p,64.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,G0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MA42RR,Spot Hired,10p,142.56,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MA48RR,Dedicated,22p,142.56,Y,TRUE,0,Completed,HHT,J0,N
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MA4BRR,Dedicated,22p,142.56,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MA67RR,Spot Hired,22p,71.28,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MA67RR,Spot Hired,22p,71.28,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MA7JRR,Spot Hired,10p,77.76,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MA7NRR,Spot Hired,10p,77.76,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MA7SRR,Spot Hired,10p,77.76,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MA8ERR,Spot Hired,22p,142.56,Y,TRUE,Mar  3 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MA8MRR,Spot Hired,10p,142.56,Y,TRUE,Mar  4 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MACQRR,Dedicated,22p,136.08,Y,TRUE,0,Completed,HHT,J0,N
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MADSRR,Spot Hired,10p,93.2112,Y,TRUE,0,Completed,HHT,J0,N
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAFURR,Spot Hired,10p,71.28,Y,TRUE,Feb 25 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAG6RR,Spot Hired,10p,77.76,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MANGRR,Spot Hired,22p,142.56,Y,TRUE,Mar  1 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MANLRR,Spot Hired,22p,150.5088,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MANQRR,Dedicated,22p,170.3808,Y,TRUE,Feb 24 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MANTRR,Dedicated,22p,142.56,Y,TRUE,Feb 23 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MANWRR,Dedicated,22p,142.56,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAP0RR,Dedicated,22p,229.9968,Y,TRUE,Mar  2 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAP4RR,Dedicated,22p,142.56,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAP8RR,Spot Hired,22p,144.5472,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAPCRR,Spot Hired,22p,169.5096,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAPTRR,Spot Hired,10p,71.28,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAPXRR,Spot Hired,10p,71.28,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAQ1RR,Spot Hired,10p,77.76,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAQ5RR,Spot Hired,10p,71.28,Y,TRUE,Feb 23 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAQ9RR,Spot Hired,10p,71.28,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAQDRR,Spot Hired,10p,114.9984,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAQHRR,Spot Hired,22p,74.808,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MARARR,Spot Hired,10p,120.384,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MARFRR,Spot Hired,10p,84.6432,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MARRRR,Spot Hired,22p,132.9552,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MARZRR,Spot Hired,22p,126.36,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAS6RR,Spot Hired,10p,71.28,Y,TRUE,Feb 23 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MASARR,Spot Hired,10p,82.296,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MASERR,Spot Hired,10p,91.7928,Y,TRUE,Mar  1 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAUDRR,Dedicated,22p,142.56,Y,TRUE,Feb 28 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAUHRR,Dedicated,22p,145.9224,Y,TRUE,Mar  1 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Port Harcourt,J0M0MAUPRR,Dedicated,22p,142.56,Y,TRUE,Mar  3 2022 12:00AM,Completed,DI,J0,Y
2022,2,2022-02-16 0:00,Makurdi,M0M0MA9LRR,Owned,10p,67.956,Y,TRUE,0,Completed,DI,M0,Y
2022,2,2022-02-16 0:00,Makurdi,M0M0MA9LRR,Owned,10p,67.956,Y,TRUE,0,Completed,DI,M0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0M9AFRR,Spot Hired,22p,150.5088,Y,FALSE,Feb 23 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0M9RDRR,Owned,10p,36,Y,FALSE,Feb 17 2022 12:00AM,Completed,HHT,P0,N
2022,2,2022-02-16 0:00,Onitsha,P0M0M9RHRR,Owned,10p,31.68,Y,FALSE,Feb 17 2022 12:00AM,Completed,HHT,P0,N
2022,2,2022-02-16 0:00,Onitsha,P0M0M9RHRR,Owned,10p,31.68,Y,FALSE,Feb 17 2022 12:00AM,Completed,HHT,P0,N
2022,2,2022-02-16 0:00,Onitsha,P0M0M9S1RR,Owned,10p,64.8,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,P0,N
2022,2,2022-02-16 0:00,Onitsha,P0M0M9T3RR,Owned,10p,26.64,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MA2ARR,Dedicated,22p,214.0992,Y,TRUE,Feb 23 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MA2FRR,Dedicated,22p,142.56,Y,TRUE,Feb 20 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MA2TRR,Spot Hired,10p,77.76,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MA2XRR,Spot Hired,22p,136.08,Y,TRUE,Feb 19 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MA3HRR,Owned,10p,193.416,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MA5ARR,Spot Hired,10p,64.8,Y,TRUE,Feb 19 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MA5ERR,Spot Hired,10p,79.8,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MA5LRR,Spot Hired,22p,106.6176,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MA5QRR,Spot Hired,22p,229.9968,Y,TRUE,Mar  6 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MA5TRR,Owned,22p,142.56,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,P0,N
2022,2,2022-02-16 0:00,Onitsha,P0M0MA5XRR,Spot Hired,22p,142.56,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MA8TRR,Spot Hired,22p,150.5088,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MA8WRR,Dedicated,22p,150.5088,Y,TRUE,Feb 20 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MA90RR,Spot Hired,22p,190.2528,Y,TRUE,Feb 28 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MA94RR,Spot Hired,22p,154.4832,Y,TRUE,Mar  3 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MAANRR,Spot Hired,22p,78,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MAASRR,Dedicated,22p,229.9968,Y,TRUE,Feb 25 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MACVRR,Dedicated,22p,190.2528,Y,TRUE,Feb 26 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MAD0RR,Spot Hired,22p,176.8896,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MAEBRR,Spot Hired,10p,64.8,Y,FALSE,Feb 16 2022 12:00AM,Completed,HHT,P0,N
2022,2,2022-02-16 0:00,Onitsha,P0M0MAEZRR,Spot Hired,22p,142.56,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MAF3RR,Spot Hired,22p,171.648,Y,TRUE,Feb 23 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MAGERR,Spot Hired,22p,75.2544,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MAHYRR,Spot Hired,22p,143.52,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MALZRR,Spot Hired,22p,142.56,Y,TRUE,Feb 19 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MAMBRR,Spot Hired,22p,142.56,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MAN7RR,Spot Hired,22p,142.56,Y,TRUE,Feb 20 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MAQQRR,Owned,22p,142.56,Y,TRUE,Feb 20 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MAQTRR,Spot Hired,22p,142.56,Y,TRUE,Feb 20 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Onitsha,P0M0MATARR,Spot Hired,22p,142.56,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,P0,Y
2022,2,2022-02-16 0:00,Benin,S0M0MA45RR,Owned,10p,83.5416,Y,TRUE,Feb 16 2022 12:00AM,Completed,HHT,S0,N
2022,2,2022-02-16 0:00,Benin,S0M0MABPRR,Owned,10p,64.8,Y,TRUE,Feb 17 2022 12:00AM,Completed,HHT,S0,N
2022,2,2022-02-16 0:00,Benin,S0M0MAEVRR,Owned,10p,80.6976,Y,TRUE,Feb 18 2022 12:00AM,Completed,DI,S0,Y
2022,2,2022-02-16 0:00,Abuja,T0M0MA81RR,Owned,10p,18,Y,TRUE,0,Completed,DI,T0,Y
2022,2,2022-02-16 0:00,Abuja,T0M0MA81RR,Owned,10p,18,Y,TRUE,0,Completed,DI,T0,Y
2022,2,2022-02-16 0:00,Abuja,T0M0MA8QRR,Owned,10p,20.16,Y,TRUE,0,Completed,DI,T0,Y
2022,2,2022-02-16 0:00,Abuja,T0M0MAGARR,Owned,10p,17.544,Y,TRUE,0,Completed,DI,T0,Y
2022,2,2022-02-17 0:00,No Depot,,Spot Hired,no Size,308.736,,,Feb 21 2022 12:00AM,Completed,,,
2022,2,2022-02-17 0:00,Ilesa,C0M0035MXC,Spot Hired,22p,129.6,Y,TRUE,Feb 25 2022 12:00AM,Completed,DI,C0,Y
2022,2,2022-02-17 0:00,Ilesa,C0M0035P6H,Spot Hired,22p,129.6,Y,TRUE,Feb 21 2022 12:00AM,Completed,DI,C0,Y
2022,2,2022-02-17 0:00,Ilesa,C0M0035P6Q,Owned,22p,142.56,Y,TRUE,Feb 23 2022 12:00AM,Completed,DI,C0,Y
2022,2,2022-02-17 0:00,Ilesa,C0M0035P6R,Spot Hired,22p,129.528,Y,TRUE,Mar 29 2022 12:00AM,Completed,DI,C0,Y
2022,2,2022-02-17 0:00,Ilesa,C0M0035P6W,Owned,22p,142.56,Y,TRUE,Feb 23 2022 12:00AM,Completed,DI,C0,Y
